Score,Avg,Highscore,Life
-502,-3.5602836879432624,0,0
-500,-2.202643171806167,0,1
-500,-1.2987012987012987,0,2
-500,-0.8635578583765112,0,3
-500,-0.6468305304010349,0,4
-478,-0.49176954732510286,0,5
-379,-0.32365499573014517,0,6
-379,-0.27664233576642333,0,7
-361,-0.23008285532186107,0,8
-334,-0.18891402714932126,0,9
-298,-0.15149974580579562,0,10
-253,-0.11680517082179132,0,11
-280,-0.11839323467230443,0,12
-253,-0.09867394695787832,0,13
-208,-0.07528049221860297,0,14
-226,-0.07629979743416611,0,15
-235,-0.0743435621638722,0,16
-244,-0.07261904761904762,0,17
-208,-0.05844338297274515,0,18
-208,-0.05534858967535923,0,19
-217,-0.0548395248925954,0,20
-199,-0.047882579403272375,0,21
-208,-0.04776119402985075,0,22
-208,-0.04567413263065437,0,23
-199,-0.041868293709236275,0,24
-199,-0.04018578352180937,0,25
-208,-0.04038050863909921,0,26
-199,-0.03719626168224299,0,27
-199,-0.035862317534690935,0,28
-199,-0.03462073764787752,0,29
-199,-0.03346224987388599,0,30
-199,-0.03237878294825903,0,31
-199,-0.03136327817178881,0,32
-199,-0.03040953545232274,0,33
-199,-0.02951208660833457,0,34
-199,-0.028666090463843275,0,35
-199,-0.027867245483825794,0,36
-199,-0.027111716621253407,0,37
-199,-0.026396073749834194,0,38
-199,-0.025717239596795036,0,39
-199,-0.02507244550837848,0,40
-199,-0.024459193706981318,0,41
-199,-0.023875224955009,0,42
-199,-0.02331849074291071,0,43
-199,-0.022787129279743502,0,44
-199,-0.022279444693237796,0,45
-199,-0.021793888949731683,0,46
-199,-0.02132904608788853,0,47
-199,-0.020883618427956763,0,48
-199,-0.02045641447368421,0,49
-199,-0.020046338269366373,0,50
-199,-0.01965238001185068,0,51
-199,-0.01927360774818402,0,52
-199,-0.018909160015203343,0,53
-199,-0.018558239298703722,0,54
-199,-0.018220106207654276,0,55
-199,-0.01789407427389623,0,56
-199,-0.017579505300353356,0,57
-199,-0.017275805191422865,0,58
-199,-0.01698242020822666,0,59
-199,-0.016698833599060166,0,60
-199,-0.01642456256190162,0,61
-199,-0.01615915550142103,0,62
-199,-0.015902189547706568,0,63
-199,-0.01565326830803115,0,64
-199,-0.015412019826517968,0,65
-199,-0.015178094729616353,0,66
-199,-0.014951164537941397,0,67
-199,-0.014730920127322526,0,68
-199,-0.014517070323898453,0,69
-199,-0.01430934061983174,0,70
-199,-0.014107471997731462,0,71
-199,-0.013911219853198183,0,72
-199,-0.013720353006067292,0,73
-199,-0.01353465279194722,0,74
-199,-0.013353912226546772,0,75
-199,-0.013177935236077081,0,76
-199,-0.013006535947712419,0,77
-199,-0.012839538034711917,0,78
-199,-0.012676774111351765,0,79
-199,-0.01251808517330314,0,80
-199,-0.012363320079522863,0,81
-199,-0.012212335072108008,0,82
-199,-0.012064993330908208,0,83
-199,-0.011921164559995208,0,84
-199,-0.011780724603362538,0,85
-199,-0.011643555087472938,0,86
-199,-0.011509543088490457,0,87
-199,-0.011378580822231118,0,88
-199,-0.011250565355042968,0,89
-199,-0.011125398333985577,0,90
-199,-0.011002985734822515,0,91
-199,-0.010883237626469785,0,92
-199,-0.01076606795066003,0,93
-199,-0.010651394315688059,0,94
-199,-0.010539137803198814,0,95
-199,-0.010429222787065668,0,96
-199,-0.010321576763485477,0,97
-199,-0.01021613019148827,0,98
-199,-0.010112816343124302,0,99
-199,-0.0100115711626503,0,100
-199,-0.009912333134090456,0,101
-199,-0.009815043156596794,0,102
-199,-0.009719644427078246,0,103
-199,-0.009626082329608668,0,104
-199,-0.009534304331161364,0,105
-199,-0.009444259883251862,0,106
-199,-0.009355900329102022,0,107
-199,-0.009269178815967208,0,108
-199,-0.009184050212294627,0,109
-199,-0.00910047102940504,0,110
-199,-0.009018399347412309,0,111
-199,-0.008937794745115652,0,112
-199,-0.008858618233618233,0,113
-199,-0.008780832193443057,0,114
-199,-0.008704400314933077,0,115
-199,-0.008629287541737132,0,116
-199,-0.008555460017196904,0,117
-199,-0.008482885033462636,0,118
-199,-0.008411530983176938,0,119
-199,-0.008341367313576728,0,120
-199,-0.008272364482873296,0,121
-199,-0.008204493918779632,0,122
-199,-0.00813772797906273,0,123
-199,-0.008072039914006408,0,124
-199,-0.008007403830677612,0,125
-199,-0.007943794658895852,0,126
-199,-0.007881188118811881,0,127
-199,-0.007819560690007466,0,128
-199,-0.007758889582033687,0,129
-199,-0.00769915270631021,0,130
-199,-0.007640328649312755,0,131
-199,-0.007582396646980377,0,132
-199,-0.007525336560278324,0,133
-199,-0.007469128851856023,0,134
-199,-0.007413754563743387,0,135
-199,-0.007359195296031951,0,136
-199,-0.007305433186490455,0,137
-199,-0.007252450891067459,0,138
-199,-0.007200231565236269,0,139
-199,-0.007148758846140029,0,140
-199,-0.007098016835497218,0,141
-199,-0.007047990083230034,0,142
-199,-0.006998663571780263,0,143
-199,-0.006950022701079174,0,144
-199,-0.0069020532741398445,0,145
-199,-0.0068547414832420515,0,146
-199,-0.006808073896681492,0,147
-199,-0.006762037446056611,0,148
-199,-0.006716619414067774,0,149
-199,-0.006671807422804842,0,150
-199,-0.0066275894225005,0,151
-199,-0.006583953680727874,0,152
-199,-0.006540888772022088,0,153
-199,-0.006498383567906475,0,154
-199,-0.006456427227305172,0,155
-199,-0.006415009187324716,0,156
-199,-0.006374119154388212,0,157
-199,-0.00633374709570642,0,158
-199,-0.006293883231070909,0,159
-199,-0.006254518024955213,0,160
-199,-0.006215642178910545,0,161
-199,-0.006177246624243365,0,162
-199,-0.006139322514962671,0,163
-199,-0.0061018612209854965,0,164
-199,-0.006064854321589663,0,165
-199,-0.006028293599103329,0,166
-199,-0.005992171032821439,0,167
-199,-0.005956478793139573,0,168
-199,-0.005921209235896215,0,169
-199,-0.00588635489691484,0,170
-199,-0.005851908486737635,0,171
-199,-0.0058178628855430495,0,172
-199,-0.005784211138239739,0,173
-199,-0.005750946449729792,0,174
-199,-0.005718062180334464,0,175
-199,-0.005685551841375961,0,176
-199,-0.005653409090909091,0,177
-199,-0.005621627729596881,0,178
-199,-0.005590201696724535,0,179
-199,-0.0055591250663463414,0,180
-199,-0.005528392043560396,0,181
-199,-0.0054979969609062025,0,182
-199,-0.005467934274880475,0,183
-199,-0.005438198562566611,0,184
-199,-0.005408784518373559,0,185
-199,-0.005379686950879944,0,186
-199,-0.0053509007797795105,0,187
-199,-0.005322421032924122,0,188
-199,-0.005294242843460679,0,189
-199,-0.005266361447058512,0,190
-199,-0.005238772179223925,0,191
-199,-0.005211470472698703,0,192
-199,-0.005184451854939558,0,193
-199,-0.005157711945675557,0,194
-199,-0.005131246454540766,0,195
-199,-0.0051050511787794055,0,196
-199,-0.005079122001020929,0,197
-199,-0.005053454887122578,0,198
-199,-0.005028045884077012,0,199
-199,-0.0050028911179827535,0,200
-199,-0.004977986792075245,0,201
-199,-0.004953329184816428,0,202
-199,-0.0049289146480408184,0,203
-199,-0.004904739605156139,0,204
-199,-0.004880800549396645,0,205
-199,-0.004857094042127358,0,206
-199,-0.004833616711197474,0,207
-199,-0.004810365249341295,0,208
-199,-0.004787336412625096,0,209
-199,-0.004764527018938396,0,210
-199,-0.004741933946528142,0,211
-199,-0.00471955413257441,0,212
-199,-0.0046973845718062505,0,213
-199,-0.004675422315156356,0,214
-199,-0.0046536644684533,0,215
-199,-0.0046321081911501125,0,216
