Score,Avg,Highscore,Life
-502,-4.4035087719298245,0,0
-500,-1.968503937007874,0,1
-500,-1.1627906976744187,0,2
-500,-0.8503401360544217,0,3
-397,-0.5044472681067345,0,4
-509,-0.5438034188034188,0,5
-503,-0.5040080160320641,0,6
-507,-0.47650375939849626,0,7
-508,-0.44916003536693194,0,8
-361,-0.2714285714285714,0,9
-361,-0.23610202746893394,0,10
-271,-0.1568287037037037,0,11
-253,-0.13129216398546964,0,12
-298,-0.14016933207902163,0,13
-280,-0.12043010752688173,0,14
-280,-0.1109350237717908,0,15
-217,-0.07969151670951156,0,16
-217,-0.07426420260095824,0,17
-226,-0.07241268824094842,0,18
-235,-0.07078313253012049,0,19
-226,-0.06422279056550156,0,20
-217,-0.05836471221086606,0,21
-217,-0.05539954046464131,0,22
-505,-0.12487636003956479,0,23
-501,-0.12234432234432234,0,24
-503,-0.1212632594021215,0,25
-500,-0.11910433539780849,0,26
-500,-0.11770244821092278,0,27
-501,-0.11653872993719469,0,28
-208,-0.046242774566473986,0,29
-199,-0.04236746859697679,0,30
-208,-0.042483660130718956,0,31
-503,-0.10072086503804566,0,32
-500,-0.09912767644726407,0,33
-500,-0.09815469179426776,0,34
-500,-0.09720062208398134,0,35
-500,-0.09626492106276473,0,36
-500,-0.09534706331045004,0,37
-500,-0.09444654325651682,0,38
-500,-0.09356287425149701,0,39
-244,-0.04401948403391665,0,40
-506,-0.08965272856130405,0,41
-500,-0.08781173164734808,0,42
-500,-0.08704735376044569,0,43
-500,-0.08629616845012081,0,44
-500,-0.08555783709787816,0,45
-500,-0.08483203257550051,0,46
-500,-0.08411843876177658,0,47
-500,-0.08341675008341674,0,48
-500,-0.0827266710787558,0,49
-500,-0.08204791598293404,0,50
-500,-0.08138020833333333,0,51
-500,-0.08072328059412334,0,52
-501,-0.08022417934347478,0,53
-500,-0.07942811755361398,0,54
-500,-0.07880220646178093,0,55
-500,-0.07818608287724785,0,56
-500,-0.07757951900698215,0,57
-500,-0.07698229407236336,0,58
-500,-0.07639419404125286,0,59
-500,-0.0758150113722517,0,60
-199,-0.029290550485722697,0,61
-199,-0.028457028457028456,0,62
-506,-0.07132788271778968,0,63
-244,-0.03345673933909228,0,64
-199,-0.026561665776828617,0,65
-199,-0.025874398647770122,0,66
-199,-0.025221799746514575,0,67
-199,-0.024601310421560142,0,68
-199,-0.02401061776061776,0,69
-199,-0.023447625780605632,0,70
-199,-0.022910430577941517,0,71
-199,-0.022397298818232977,0,72
-199,-0.021906649053280495,0,73
-199,-0.021437035441128946,0,74
-199,-0.020987133516135837,0,75
-199,-0.020555727714079125,0,76
