Score,Avg,Highscore,Life
-500,-3.8461538461538463,0,0
-500,-1.8181818181818181,0,1
-500,-1.2019230769230769,0,2
-500,-0.9124087591240876,0,3
-508,-0.7124824684431977,0,4
-500,-0.5807200929152149,0,5
-500,-0.5025125628140703,0,6
-505,-0.4383680555555556,0,7
-500,-0.3875968992248062,0,8
-500,-0.3506311360448808,0,9
-500,-0.3142677561282212,0,10
-506,-0.29164265129683,0,11
-508,-0.2672277748553393,0,12
-500,-0.24283632831471588,0,13
-504,-0.23354958294717332,0,14
-501,-0.22316258351893095,0,15
-506,-0.21568627450980393,0,16
-509,-0.20400801603206412,0,17
-502,-0.19233716475095786,0,18
-500,-0.18484288354898337,0,19
-505,-0.178319209039548,0,20
-506,-0.16889185580774366,0,21
-502,-0.1590621039290241,0,22
-503,-0.15415262028807847,0,23
-505,-0.14779045946736905,0,24
-500,-0.13846579894765992,0,25
-496,-0.13018372703412073,0,26
-507,-0.12668665667166418,0,27
-415,-0.09878600333253987,0,28
-475,-0.10795454545454546,0,29
-504,-0.111135611907387,0,30
-503,-0.10941918642592996,0,31
-500,-0.10595465140919687,0,32
-406,-0.08255388369255795,0,33
-492,-0.0961500879421536,0,34
-509,-0.09591106086301111,0,35
-501,-0.09134001823154056,0,36
-500,-0.08796622097114708,0,37
-352,-0.05983341832398436,0,38
-316,-0.05195659322591253,0,39
-424,-0.06750517433529693,0,40
-316,-0.04876543209876543,0,41
-352,-0.05270250037430753,0,42
-343,-0.0498691480081419,0,43
-394,-0.055673307898827185,0,44
-409,-0.05621220450797141,0,45
-289,-0.03866220735785953,0,46
-226,-0.02945009121709669,0,47
-307,-0.038994030229899654,0,48
-262,-0.032457879088206146,0,49
-307,-0.03711763994680208,0,50
-298,-0.03518299881936245,0,51
-334,-0.03852808859153305,0,52
-334,-0.037663509246729815,0,53
-235,-0.02591816477335392,0,54
-298,-0.03216058709259659,0,55
-271,-0.028631801373481248,0,56
-226,-0.023385761589403975,0,57
-289,-0.02930142958531887,0,58
-485,-0.048201152852315646,0,59
-271,-0.02641068122015398,0,60
-280,-0.02676864244741874,0,61
-271,-0.02542452387653626,0,62
-263,-0.024221771965371154,0,63
-304,-0.02749389526996473,0,64
-502,-0.044689753405145555,0,65
-501,-0.04385504201680672,0,66
-352,-0.030284780177234794,0,67
-502,-0.042484766418415705,0,68
-288,-0.02397003745318352,0,69
-331,-0.027100049123956117,0,70
-375,-0.03021026343349714,0,71
-226,-0.017919441801458928,0,72
-253,-0.019748653500897665,0,73
-235,-0.0180630284396618,0,74
-217,-0.016428192898781134,0,75
-235,-0.017526849642004773,0,76
-253,-0.018593371059013743,0,77
-226,-0.01636969433579603,0,78
-253,-0.018064976794002142,0,79
-262,-0.01844550830751901,0,80
-235,-0.016316045268346874,0,81
-226,-0.015477331872346255,0,82
-217,-0.014661171542463347,0,83
-299,-0.019933333333333334,0,84
-235,-0.015461543522600171,0,85
-235,-0.01526172230159761,0,86
-244,-0.015644034109123548,0,87
-244,-0.015446948594580907,0,88
-226,-0.014129415442325727,0,89
-217,-0.013400024700506361,0,90
-199,-0.01213932776184957,0,91
-253,-0.01524831243972999,0,92
-262,-0.015603597165147996,0,93
-208,-0.012242495585638611,0,94
-226,-0.013147943452207808,0,95
-217,-0.01247987117552335,0,96
-217,-0.012338659236936373,0,97
-253,-0.01422467108962105,0,98
-253,-0.014067278287461774,0,99
-208,-0.011438627364716234,0,100
-253,-0.013762715552412555,0,101
-199,-0.010709288558820364,0,102
-235,-0.012512645759011768,0,103
-235,-0.01238145416227608,0,104
-226,-0.011783721779029147,0,105
-235,-0.012127154505108886,0,106
-253,-0.012923328395566225,0,107
-217,-0.01097289644012945,0,108
-235,-0.011764705882352941,0,109
-226,-0.011202537920095172,0,110
-199,-0.009767829971040103,0,111
-217,-0.010548318102274936,0,112
-217,-0.010447258196524,0,113
-217,-0.010348116356700047,0,114
-226,-0.010675988473711559,0,115
-226,-0.010576563084986897,0,116
-217,-0.010061668289516391,0,117
-253,-0.01162363318937793,0,118
-208,-0.009469610744366037,0,119
-226,-0.010196715394333153,0,120
-253,-0.01131333005410723,0,121
-199,-0.008820140058505451,0,122
-235,-0.010324678177584465,0,123
-226,-0.009843205574912892,0,124
-289,-0.012478949868301741,0,125
-226,-0.009675485914889974,0,126
-217,-0.009211699282591163,0,127
-262,-0.011028792726048156,0,128
-244,-0.01018576497599666,0,129
-208,-0.008611410118406888,0,130
-235,-0.009649735145567282,0,131
-244,-0.009938090583251874,0,132
-217,-0.008767322532422933,0,133
-217,-0.008697394789579158,0,134
-226,-0.008986440812755974,0,135
-226,-0.008915890800063121,0,136
-226,-0.008846439895095315,0,137
-199,-0.007729356016468578,0,138
-199,-0.007670071304682983,0,139
-217,-0.008300183598531212,0,140
-226,-0.008579129180427438,0,141
-226,-0.00851480672142265,0,142
-226,-0.008451441606521821,0,143
-419,-0.015553080920564217,0,144
-235,-0.008659125244113637,0,145
-244,-0.008925305435657328,0,146
-217,-0.007880306496713512,0,147
-244,-0.008797231035477358,0,148
-226,-0.008090209414712725,0,149
-226,-0.008032985000355443,0,150
-235,-0.008294215226061483,0,151
-244,-0.00855180148605075,0,152
-208,-0.007239567018203334,0,153
-217,-0.007500864154856551,0,154
-226,-0.007758591094785265,0,155
-235,-0.008012820512820512,0,156
-244,-0.008263623124597826,0,157
-253,-0.008511067752136177,0,158
-235,-0.007852965747702589,0,159
-226,-0.007502323728588501,0,160
-226,-0.00745308841473469,0,161
-253,-0.008289102942140096,0,162
-217,-0.007063572149344097,0,163
-226,-0.007309184993531695,0,164
-235,-0.007551656544233427,0,165
-244,-0.007791046682419056,0,166
-208,-0.006599612907319859,0,167
-217,-0.006841972505990667,0,168
-262,-0.008209305968980103,0,169
-226,-0.007037429158622407,0,170
-217,-0.0067155633955374,0,171
-217,-0.006674458661417323,0,172
-217,-0.006633854055210785,0,173
-226,-0.006867213612883622,0,174
-235,-0.007097767978495273,0,175
-235,-0.007055362075177134,0,176
-262,-0.007819261646820067,0,177
-217,-0.006438022903934018,0,178
-217,-0.006400235953399204,0,179
-217,-0.006362889983579639,0,180
-488,-0.014226160977174008,0,181
-394,-0.011419627847661006,0,182
-217,-0.006253422091582375,0,183
-235,-0.006733524355300859,0,184
-235,-0.006695347445796177,0,185
-226,-0.006402629044138478,0,186
-217,-0.006113192664168803,0,187
-235,-0.006583370685791125,0,188
-235,-0.006546872823513024,0,189
-235,-0.0065107774145287305,0,190
-199,-0.005483151020858017,0,191
-235,-0.00643976762030034,0,192
-226,-0.006159548663159903,0,193
-217,-0.0058823529411764705,0,194
-244,-0.006578769985710049,0,195
-226,-0.006060931130658657,0,196
-199,-0.005308506949075679,0,197
-217,-0.005758106458631853,0,198
-397,-0.010479081430645375,0,199
-435,-0.011422119525259952,0,200
-321,-0.008384922811691873,0,201
