Score,Avg,Highscore,Life
-506,-3.7761194029850746,0,0
-500,-1.8248175182481752,0,1
-501,-1.2130750605326877,0,2
-500,-0.9041591320072333,0,3
-502,-0.7285921625544267,0,4
-501,-0.6117216117216118,0,5
-500,-0.5165289256198347,0,6
-505,-0.44298245614035087,0,7
-508,-0.4,0,8
-501,-0.3518258426966292,0,9
-506,-0.31904161412358134,0,10
-503,-0.284985835694051,0,11
-503,-0.26280041797283177,0,12
-501,-0.24028776978417266,0,13
-508,-0.22567747667703242,0,14
-502,-0.20599097250718096,0,15
-448,-0.16995447647951442,0,16
-478,-0.16860670194003527,0,17
-509,-0.16832010582010581,0,18
-500,-0.15644555694618273,0,19
-500,-0.14827995255041518,0,20
-500,-0.1403705783267827,0,21
-397,-0.10555703270406806,0,22
-494,-0.12474747474747475,0,23
-478,-0.11493147391199808,0,24
-442,-0.10142267094997705,0,25
-500,-0.10993843447669305,0,26
-501,-0.10583016476552598,0,27
-500,-0.10185373803218578,0,28
-500,-0.09815469179426776,0,29
-500,-0.09466111321469141,0,30
-507,-0.09273824766782514,0,31
-379,-0.06689022237910343,0,32
-388,-0.06615515771526002,0,33
-374,-0.061675461741424804,0,34
-415,-0.06626217467667252,0,35
-352,-0.05447229959764779,0,36
-397,-0.05960066056147725,0,37
-370,-0.05393586005830904,0,38
-307,-0.04349057940218161,0,39
-316,-0.04353816478368697,0,40
-352,-0.04720396942470162,0,41
-280,-0.03657262277951933,0,42
-334,-0.04252068746021642,0,43
-334,-0.041470076980382416,0,44
-316,-0.038289106991397065,0,45
-289,-0.034193090392806436,0,46
-361,-0.041729279852040224,0,47
-343,-0.03875706214689265,0,48
-280,-0.030942645596198474,0,49
-307,-0.03319636678200692,0,50
-244,-0.025828305282100138,0,51
-298,-0.030893634667219574,0,52
-226,-0.022955815134586083,0,53
-262,-0.026085225009956192,0,54
-262,-0.02557844381528849,0,55
-289,-0.027676690289216627,0,56
-271,-0.025467531247063246,0,57
-271,-0.025,0,58
-244,-0.022103451399583297,0,59
-280,-0.024915465385299877,0,60
-253,-0.022121185625601118,0,61
-271,-0.02328979030594706,0,62
-280,-0.023658639628221376,0,63
-271,-0.0225195280039887,0,64
-253,-0.020681762445843212,0,65
-244,-0.019626769626769628,0,66
-262,-0.02074261736996279,0,67
-244,-0.019017926734216678,0,68
-217,-0.01665515388748177,0,69
-226,-0.01708497127305715,0,70
-226,-0.016831756907723244,0,71
-235,-0.017246440628210773,0,72
-280,-0.020253164556962026,0,73
-253,-0.018040501996577297,0,74
-244,-0.017155311818884904,0,75
-244,-0.01691859658854528,0,76
-235,-0.016072772040216128,0,77
-217,-0.014642375168690958,0,78
-262,-0.017444570211065984,0,79
-226,-0.01485083453804705,0,80
-235,-0.01524291366673153,0,81
-217,-0.013896004098360656,0,82
-253,-0.01599747075561176,0,83
-217,-0.01355064318721119,0,84
-226,-0.013939431320545242,0,85
-208,-0.012673653424323665,0,86
-271,-0.016314490397929083,0,87
-217,-0.01290898274836407,0,88
-500,-0.029399658963956018,0,89
-436,-0.02533999767522957,0,90
-403,-0.023154266015512785,0,91
-217,-0.012326743921835947,0,92
-235,-0.01320002246812335,0,93
-208,-0.011554271747583602,0,94
-226,-0.012416900170320311,0,95
-226,-0.012282608695652173,0,96
-235,-0.01263508790795204,0,97
-253,-0.01345887860410682,0,98
-244,-0.01284413328420277,0,99
-226,-0.011773286101271098,0,100
-226,-0.011652487754575922,0,101
-226,-0.011534143105032153,0,102
-208,-0.010508765725256403,0,103
-235,-0.0117547018807523,0,104
-244,-0.012084592145015106,0,105
-235,-0.01152525747915645,0,106
-235,-0.01141386177084851,0,107
-217,-0.010438714643063306,0,108
-395,-0.01882117501310335,0,109
-501,-0.023683464120260945,0,110
-502,-0.023537134283570894,0,111
-501,-0.023306661704503163,0,112
-490,-0.022585849274026272,0,113
-217,-0.009911391248743948,0,114
-244,-0.011044222151812791,0,115
-235,-0.010541898438901848,0,116
-208,-0.009248143701925214,0,117
-217,-0.009563684442485676,0,118
-226,-0.009873738476997684,0,119
-244,-0.010568260568260568,0,120
-235,-0.010091467342293985,0,121
-217,-0.009239546964148854,0,122
-244,-0.010301878826261346,0,123
-208,-0.008708759001842238,0,124
-226,-0.009384212930282772,0,125
-280,-0.011531175356230952,0,126
-208,-0.008496384951595114,0,127
-208,-0.008427876823338737,0,128
-226,-0.009083966397363238,0,129
-217,-0.008653002631788819,0,130
-217,-0.008584879534754916,0,131
-262,-0.010284189040665725,0,132
-208,-0.00810126582278481,0,133
-226,-0.008734637087423669,0,134
-294,-0.011276032677482454,0,135
-270,-0.010277101096224118,0,136
-226,-0.008537644969967133,0,137
-208,-0.007799025121859767,0,138
-244,-0.009081097175183296,0,139
-217,-0.008016846460765479,0,140
-217,-0.00795833791762937,0,141
-235,-0.008556032913420228,0,142
-262,-0.009470450027110068,0,143
-244,-0.008756818834338214,0,144
-235,-0.008374015607739729,0,145
-208,-0.007359705611775529,0,146
-235,-0.008256912968623732,0,147
-253,-0.008827634333565945,0,148
-217,-0.00751931806368897,0,149
-208,-0.007158097597907633,0,150
-226,-0.007724647093003384,0,151
-217,-0.007366920152091254,0,152
-217,-0.007317484403979093,0,153
-244,-0.00817310913110471,0,154
-226,-0.007520047915349549,0,155
-226,-0.007470580457490414,0,156
-217,-0.007126202751962169,0,157
-235,-0.00766721044045677,0,158
-226,-0.007326007326007326,0,159
-326,-0.010499871167224941,0,160
-404,-0.012929241207155887,0,161
-208,-0.006614513769636838,0,162
-217,-0.006857323431821773,0,163
-217,-0.00681447054390152,0,164
-226,-0.007053022501014262,0,165
-217,-0.006730351715154147,0,166
-208,-0.00641163959187448,0,167
-208,-0.006372549019607843,0,168
-235,-0.0071561253387740185,0,169
-235,-0.007113021369332284,0,170
-226,-0.006799650991365045,0,171
-217,-0.006490010766838138,0,172
-217,-0.0064516129032258064,0,173
-235,-0.0069456759472719745,0,174
-262,-0.007698410366409073,0,175
-226,-0.006602009815377424,0,176
-235,-0.0068252446922831165,0,177
-199,-0.005746462604678025,0,178
-226,-0.006488845502311292,0,179
-226,-0.006451981272125157,0,180
-217,-0.006160047690691799,0,181
-271,-0.0076497487720882966,0,182
-441,-0.012378947368421052,0,183
-362,-0.010104957570343904,0,184
-235,-0.0065236099158870724,0,185
-208,-0.005742366517585997,0,186
-500,-0.013733999890128001,0,187
-379,-0.010353776806447206,0,188
-235,-0.006385175524399522,0,189
-253,-0.0068372834635029595,0,190
-217,-0.005833019730122037,0,191
-244,-0.006523889735568568,0,192
-244,-0.00648936170212766,0,193
-217,-0.005740892616206778,0,194
-217,-0.0057108268856255594,0,195
-226,-0.005916695028405372,0,196
-244,-0.006354828627982081,0,197
-244,-0.0063220624433216735,0,198
-217,-0.005593648502345724,0,199
-217,-0.005565101428461519,0,200
-217,-0.005536844253929373,0,201
-244,-0.006194308344545709,0,202
-226,-0.005708512250568325,0,203
-217,-0.0054537686295207215,0,204
-244,-0.006101830549164749,0,205
-226,-0.005623709159678503,0,206
-235,-0.0058188481156836525,0,207
-226,-0.0055685598127386965,0,208
-253,-0.006203413103177717,0,209
-244,-0.005953688114584096,0,210
-217,-0.005269292409305036,0,211
-235,-0.005678934776829946,0,212
-226,-0.0054353054353054354,0,213
