Score,Avg,Highscore,Life
-503,-4.056451612903226,0,0
-505,-2.167381974248927,0,1
-509,-1.413888888888889,0,2
-501,-1.0774193548387097,0,3
-500,-0.8849557522123894,0,4
-504,-0.7390029325513197,0,5
-501,-0.636594663278272,0,6
-506,-0.5698198198198198,0,7
-508,-0.5126135216952573,0,8
-501,-0.4609015639374425,0,9
-502,-0.4272340425531915,0,10
-500,-0.3937007874015748,0,11
-509,-0.3734409391049156,0,12
-506,-0.34776632302405497,0,13
-505,-0.3210425937698665,0,14
-500,-0.29188558085230587,0,15
-500,-0.2672367717797969,0,16
-496,-0.2396135265700483,0,17
-500,-0.22351363433169424,0,18
-507,-0.20812807881773399,0,19
-504,-0.192,0,20
-500,-0.17749378771742988,0,21
-504,-0.16766467065868262,0,22
-503,-0.15792778649921507,0,23
-504,-0.15058261129369585,0,24
-478,-0.13479977439368301,0,25
-469,-0.1252336448598131,0,26
-472,-0.11967545638945233,0,27
-484,-0.11682355780835144,0,28
-392,-0.09028097650852142,0,29
-415,-0.09138956177053513,0,30
-370,-0.07805907172995781,0,31
-451,-0.09131403118040089,0,32
-379,-0.0737641105488517,0,33
-343,-0.06426831553307101,0,34
-379,-0.06846098265895954,0,35
-395,-0.06887532693984307,0,36
-428,-0.07212672733400742,0,37
-338,-0.05511169085276374,0,38
-418,-0.06601389766266583,0,39
-501,-0.07673456884668403,0,40
-353,-0.052467300832342446,0,41
-379,-0.05471344016168615,0,42
-325,-0.04560763401627842,0,43
-379,-0.05174061433447099,0,44
-467,-0.062068048910154175,0,45
-307,-0.039751391946134924,0,46
-244,-0.030800302953799544,0,47
-280,-0.03447851249846078,0,48
-364,-0.04375,0,49
-370,-0.04343232773799742,0,50
-307,-0.035214498738242714,0,51
-307,-0.03442861949086015,0,52
-347,-0.03806494076349276,0,53
-253,-0.027160493827160494,0,54
-280,-0.029430313222619298,0,55
-280,-0.028827344795634716,0,56
-244,-0.024616626311541566,0,57
-280,-0.027692612006725348,0,58
-307,-0.029776915615906886,0,59
-208,-0.019792558759158817,0,60
-307,-0.02867015315651849,0,61
-280,-0.025671587054185385,0,62
-244,-0.021970106248874483,0,63
-280,-0.02476780185758514,0,64
-271,-0.02355702364394993,0,65
-235,-0.020080321285140562,0,66
-244,-0.0205007561754327,0,67
-323,-0.02669200892488224,0,68
-235,-0.019105691056910568,0,69
-500,-0.040041643309041405,0,70
-503,-0.03970634670034733,0,71
-296,-0.023004585373435922,0,72
-217,-0.016607990203581814,0,73
-226,-0.017037316245759517,0,74
-226,-0.016785502079619728,0,75
-262,-0.019175876454658566,0,76
-244,-0.017602077622276727,0,77
-253,-0.017993030367683665,0,78
-217,-0.015217391304347827,0,79
-253,-0.017497752265025243,0,80
-217,-0.014804202483285577,0,81
-226,-0.015211684727737767,0,82
-217,-0.014412858660998937,0,83
-244,-0.015994755817764668,0,84
-217,-0.014041672059013847,0,85
-262,-0.016738005494154475,0,86
-262,-0.016527882916982085,0,87
-208,-0.012958694162357485,0,88
-217,-0.013353846153846154,0,89
-235,-0.014286582770989117,0,90
-244,-0.014656415185007208,0,91
-226,-0.013414851308838368,0,92
-208,-0.012202276193828463,0,93
-253,-0.014670919106987533,0,94
-217,-0.012439807383627608,0,95
-235,-0.013319730204613727,0,96
-217,-0.01216231364196839,0,97
-226,-0.012527021783714872,0,98
-208,-0.011403508771929825,0,99
-304,-0.016486794294701446,0,100
-270,-0.014486532889795043,0,101
-500,-0.02656042496679947,0,102
-217,-0.011406644238856182,0,103
-235,-0.012224938875305624,0,104
-235,-0.012099680774379569,0,105
-199,-0.010142194587431833,0,106
-235,-0.011856710393541877,0,107
-235,-0.011738848094310405,0,108
-199,-0.009842714412899396,0,109
-226,-0.011069207033354558,0,110
-208,-0.010089251067132324,0,111
-217,-0.010425174153254864,0,112
-208,-0.009898163129342344,0,113
-262,-0.01235091689058596,0,114
-199,-0.009293853913693256,0,115
-235,-0.010874091897644718,0,116
-244,-0.01118752865657955,0,117
-217,-0.00985960288972693,0,118
-244,-0.010987031700288185,0,119
-235,-0.010487793992948632,0,120
-235,-0.010395470229142705,0,121
-208,-0.009120806840605131,0,122
-217,-0.009433142062250044,0,123
-217,-0.009352238934620524,0,124
-208,-0.00888812921972481,0,125
-262,-0.01110122452438456,0,126
-235,-0.009873949579831932,0,127
-262,-0.010917121546731114,0,128
-217,-0.008967683279609884,0,129
-235,-0.00963233184407919,0,130
-208,-0.008456659619450317,0,131
-208,-0.008388788062109296,0,132
-253,-0.010122429383051933,0,133
-235,-0.009327987933156036,0,134
-208,-0.008191556395715185,0,135
-244,-0.00953460200851862,0,136
-217,-0.008414113997673518,0,137
-325,-0.0125052906999115,0,138
-235,-0.00897357568351917,0,139
-328,-0.01243036343654072,0,140
-226,-0.008500714661852102,0,141
-244,-0.00910957625536681,0,142
-244,-0.009042395493625852,0,143
-226,-0.008314019791781629,0,144
-226,-0.008253597253670295,0,145
-235,-0.008520358217613575,0,146
-253,-0.009107271418286537,0,147
-244,-0.00872082633403624,0,148
-217,-0.007701043367165874,0,149
-226,-0.007964196356203967,0,150
-208,-0.007278835386338186,0,151
-226,-0.007854039965247611,0,152
-217,-0.0074894733209084005,0,153
-208,-0.007129880368834196,0,154
-226,-0.0076944028326297155,0,155
-199,-0.006729566128977715,0,156
-208,-0.0069868995633187774,0,157
-244,-0.008141746471353732,0,158
-427,-0.014154070538318748,0,159
-264,-0.008693647709684855,0,160
-423,-0.013838905973957993,0,161
-501,-0.01630222569308864,0,162
-501,-0.016207298136645964,0,163
-501,-0.016118135315124023,0,164
-501,-0.016028409636241484,0,165
-491,-0.01560910478128179,0,166
-217,-0.006855157163165377,0,167
-208,-0.006529792176806681,0,168
-226,-0.00705082207593673,0,169
-235,-0.0072863698375294555,0,170
-253,-0.0077963699115589655,0,171
-235,-0.007197549770290965,0,172
-226,-0.006879965904593747,0,173
-217,-0.006566206729605423,0,174
-244,-0.007339008030799772,0,175
-235,-0.007026251270705017,0,176
-235,-0.006984693119334225,0,177
-226,-0.006677697671670015,0,178
-226,-0.006638662867549864,0,179
-217,-0.006337246656153262,0,180
-217,-0.0063006300630063005,0,181
-226,-0.006524249422632794,0,182
-226,-0.006486982978845547,0,183
-235,-0.006707003824419202,0,184
-226,-0.0064137128586429035,0,185
-226,-0.006377694999435603,0,186
-199,-0.005584397362143959,0,187
-226,-0.0063068594072668415,0,188
-208,-0.005772486331973469,0,189
-318,-0.008776771914329875,0,190
-226,-0.006203508001427356,0,191
-226,-0.00616980616980617,0,192
-235,-0.0063808411849357845,0,193
-208,-0.005617370638435778,0,194
-226,-0.006070862546001558,0,195
-226,-0.006038582803398707,0,196
-244,-0.006485049833887043,0,197
