Score,Avg,Highscore,Life
-501,-3.8244274809160306,0,0
-500,-2.127659574468085,0,1
-502,-1.3983286908077994,0,2
-502,-1.0590717299578059,0,3
-220,-0.411214953271028,0,4
-505,-0.8067092651757188,0,5
-504,-0.680161943319838,0,6
-503,-0.5808314087759815,0,7
-508,-0.5054726368159204,0,8
-500,-0.42662116040955633,0,9
-501,-0.37640871525169045,0,10
-500,-0.34199726402188785,0,11
-508,-0.3103237629810629,0,12
-500,-0.27578599007170435,0,13
-508,-0.2590515043345232,0,14
-507,-0.23647388059701493,0,15
-500,-0.21720243266724587,0,16
-500,-0.20177562550443906,0,17
-501,-0.18870056497175142,0,18
-506,-0.1800711743772242,0,19
-478,-0.15885676304420074,0,20
-487,-0.1518079800498753,0,21
-471,-0.13824479013795127,0,22
-442,-0.12257348863006101,0,23
-478,-0.12562417871222076,0,24
-469,-0.11713286713286714,0,25
-442,-0.10516297882464906,0,26
-460,-0.10449795547478419,0,27
-460,-0.099978265594436,0,28
-343,-0.07145833333333333,0,29
-388,-0.07761552310462093,0,30
-435,-0.08368603308964986,0,31
-481,-0.08912358717806189,0,32
-506,-0.09050259345376498,0,33
-502,-0.08683618751081128,0,34
-501,-0.08401811168874727,0,35
-505,-0.0821538962095331,0,36
-500,-0.07892659826361484,0,37
-500,-0.07680491551459294,0,38
-350,-0.05216872857355791,0,39
-352,-0.050955414012738856,0,40
-334,-0.04699591951597017,0,41
-307,-0.042020257322748424,0,42
-307,-0.04090606262491672,0,43
-271,-0.035176531671858774,0,44
-289,-0.036568391749968364,0,45
-325,-0.04011355220933103,0,46
-262,-0.031562462353933264,0,47
-343,-0.04035294117647059,0,48
-298,-0.03425681112771583,0,49
-262,-0.029444819060463024,0,50
-361,-0.039683412113883695,0,51
-271,-0.029152323580034424,0,52
-253,-0.026645602948920485,0,53
-271,-0.027955436352382918,0,54
-271,-0.027393106236733043,0,55
-307,-0.030420134760206104,0,56
-262,-0.02545913905354193,0,57
-235,-0.022402287893231648,0,58
-226,-0.021143231359341378,0,59
-271,-0.024889786921381336,0,60
-307,-0.02769008748985298,0,61
-262,-0.023214602161970584,0,62
-244,-0.021245102307357423,0,63
-244,-0.020883259157822662,0,64
-235,-0.019776150803669106,0,65
-226,-0.0187055123323953,0,66
-244,-0.019868088917840566,0,67
-208,-0.016666666666666666,0,68
-226,-0.01782474958592949,0,69
-235,-0.01824817518248175,0,70
-217,-0.016594020035176262,0,71
-217,-0.01634528472431455,0,72
-235,-0.017439703153988868,0,73
-235,-0.01718590024864707,0,74
-226,-0.016290636488142433,0,75
-253,-0.01797896532120523,0,76
-226,-0.015836311400742764,0,77
-244,-0.016862474084312372,0,78
-253,-0.01724725611834481,0,79
-226,-0.015200430454667744,0,80
-208,-0.013805004314063849,0,81
-235,-0.01539368531376916,0,82
-226,-0.014613643711606854,0,83
-226,-0.014427987742594484,0,84
-475,-0.029943894597491017,0,85
-208,-0.012949819449632673,0,86
-226,-0.013898284238361725,0,87
-208,-0.012636695018226002,0,88
-226,-0.013566240470616484,0,89
-217,-0.012872226835923596,0,90
-235,-0.013777334818549569,0,91
-199,-0.011532220676866017,0,92
-235,-0.013463191062732742,0,93
-226,-0.012801631358332389,0,94
-235,-0.01316305382848821,0,95
-226,-0.01251938843341458,0,96
-226,-0.012382883129691524,0,97
-235,-0.012737127371273712,0,98
-217,-0.011636012654834039,0,99
-199,-0.010558149405772497,0,100
-226,-0.011865385625032813,0,101
-226,-0.011742699781772836,0,102
-217,-0.011159681151967086,0,103
-244,-0.012421095499898187,0,104
-253,-0.012750088192309631,0,105
-208,-0.010378205767887436,0,106
-226,-0.011165456252161454,0,107
-217,-0.010616438356164383,0,108
-226,-0.010950142933281651,0,109
-217,-0.010413667338516173,0,110
-235,-0.011170794314778723,0,111
-217,-0.01021849689207007,0,112
-244,-0.01138325169115932,0,113
-253,-0.011694554867338449,0,114
-244,-0.011175743141116658,0,115
-244,-0.011074800290486565,0,116
-235,-0.010570824524312896,0,117
-226,-0.01007579135086937,0,118
-217,-0.009589464845994078,0,119
-226,-0.009900122656386894,0,120
-226,-0.009814565510053415,0,121
-226,-0.00973047446826832,0,122
-226,-0.009647812166488794,0,123
-226,-0.009566542499153403,0,124
-244,-0.010242202913151156,0,125
-244,-0.010157355757222547,0,126
-208,-0.008587589282027993,0,127
-226,-0.009254709254709255,0,128
-244,-0.00991104431536618,0,129
-199,-0.008018373760979934,0,130
-217,-0.008674101610904586,0,131
-226,-0.00896256345177665,0,132
-208,-0.008184143222506393,0,133
-244,-0.00952604044663075,0,134
-235,-0.009103939875256654,0,135
-217,-0.008342303552206673,0,136
-217,-0.008278966845980696,0,137
-217,-0.008216584627035214,0,138
-235,-0.008831598331391634,0,139
-208,-0.007758877946881528,0,140
-235,-0.008701447772799645,0,141
-208,-0.007645372344335808,0,142
-208,-0.007589855865717934,0,143
-217,-0.007861179539197218,0,144
-235,-0.008452325288637918,0,145
-217,-0.007749446468109421,0,146
-217,-0.007694762597071026,0,147
-235,-0.008274647887323943,0,148
-235,-0.0082170705269415,0,149
-226,-0.007847767206055976,0,150
-217,-0.007483532779253026,0,151
-262,-0.008973832031785176,0,152
-235,-0.007994556897431535,0,153
-244,-0.008244914509697911,0,154
-217,-0.007283590105058235,0,155
-217,-0.0072352627367297945,0,156
-217,-0.007187572455367493,0,157
-235,-0.007732806844356697,0,158
-226,-0.00738827683154075,0,159
-235,-0.007632843965181239,0,160
-253,-0.008164714235001775,0,161
-253,-0.008112614634772013,0,162
-244,-0.00777441452923371,0,163
-244,-0.007725430597771023,0,164
-253,-0.007960230311801906,0,165
-467,-0.014601963604527547,0,166
-242,-0.007519965196855287,0,167
-403,-0.012445954292773316,0,168
